symbol,date,1. open,2. high,3. low,4. close,5. volume
SGEN,2022-12-02,124.14,125.1,116.92,122.41,5132378
SGEN,2022-11-25,131.38,131.72,121.1901,123.44,2348397
SGEN,2022-11-18,132.25,134.4839,129.89,131.76,3148898
SGEN,2022-11-11,127.32,139.17,126.1,132.91,6757052
SGEN,2022-11-04,129.29,132.4,124.57,127.22,5321368
SGEN,2022-10-28,129.08,132.635,125.0,129.69,6203716
SGEN,2022-10-21,133.94,138.95,124.85,128.84,4593363
SGEN,2022-10-14,131.59,135.53,129.65,133.4,3478019
SGEN,2022-10-07,137.18,139.99,131.02,131.26,4310045
SGEN,2022-09-30,139.32,139.95,134.44,136.83,4438772
SGEN,2022-09-23,141.97,146.26,137.84,139.2,5334792
SGEN,2022-09-16,155.66,155.66,138.205,142.03,5644728
SGEN,2022-09-09,151.61,155.86,147.81,155.47,2951611
SGEN,2022-09-02,151.93,159.47,150.95,152.34,4242379
SGEN,2022-08-26,170.76,171.26,147.93,155.01,7571104
SGEN,2022-08-19,170.14,173.365,164.91,171.67,5419927
SGEN,2022-08-12,176.56,181.0,164.81,170.14,5917935
SGEN,2022-08-05,179.97,181.475,173.1,175.81,3552417
SGEN,2022-07-29,172.18,181.75,171.01,179.98,4593058
SGEN,2022-07-22,172.0,176.0,167.51,171.62,5125554
SGEN,2022-07-15,176.95,179.66,173.45,178.71,5653991
SGEN,2022-07-08,179.46,183.0,174.42,177.45,7232905
SGEN,2022-07-01,178.78,181.5,174.47,180.11,6002569
SGEN,2022-06-24,167.68,179.96,166.985,179.33,9624538
SGEN,2022-06-17,136.09,175.48,133.95,165.45,16491413
SGEN,2022-06-10,142.41,146.17,138.415,139.4,3823226
SGEN,2022-06-03,141.06,141.12,132.46,139.94,4381218
SGEN,2022-05-27,141.92,143.12,132.09,141.39,5297328
SGEN,2022-05-20,134.18,147.41,134.14,139.64,6843329
SGEN,2022-05-13,120.46,136.83,105.43,135.63,10125674
SGEN,2022-05-06,130.39,133.69,122.38,123.44,4318779
SGEN,2022-04-29,137.61,139.54,125.25,131.01,6278909
SGEN,2022-04-22,149.56,149.89,137.66,138.0,2633032
SGEN,2022-04-14,150.31,150.8626,142.1,149.72,3964376
SGEN,2022-04-08,149.7,159.5456,147.0,151.84,6232332
SGEN,2022-04-01,138.12,148.94,137.33,148.89,3948214
SGEN,2022-03-25,141.11,144.35,136.9256,138.33,4046588
SGEN,2022-03-18,136.9,145.57,135.83,142.81,5311636
SGEN,2022-03-11,132.3,143.94,131.94,137.97,5319371
SGEN,2022-03-04,127.81,132.49,125.62,131.99,4621868
SGEN,2022-02-25,119.65,128.61,117.46,128.38,3747724
SGEN,2022-02-18,124.75,129.47,119.89,120.26,5554645
SGEN,2022-02-11,137.29,143.42,118.0,125.37,15964625
SGEN,2022-02-04,130.23,139.0,129.45,137.93,4754920
SGEN,2022-01-28,128.04,130.13,120.99,127.62,4362357
SGEN,2022-01-21,133.44,137.37,127.37,127.55,4371486
SGEN,2022-01-14,144.04,146.2,133.58,137.09,4117286
SGEN,2022-01-07,152.59,158.2749,141.65,143.72,3505800
SGEN,2021-12-31,158.37,161.0,154.03,154.6,2257901
SGEN,2021-12-23,149.85,159.96,148.7165,158.54,2448753
SGEN,2021-12-17,142.4,153.24,141.2375,150.15,4249077
SGEN,2021-12-10,150.21,153.14,141.6317,142.57,5795278
SGEN,2021-12-03,170.9,171.895,148.04,150.74,9208059
SGEN,2021-11-26,182.31,182.8,167.01,169.5,3416083
SGEN,2021-11-19,178.07,187.35,176.875,183.62,3562910
SGEN,2021-11-12,190.16,192.7867,174.505,179.01,3116152
SGEN,2021-11-05,174.44,190.99,172.5,190.86,3426036
SGEN,2021-10-29,171.27,181.46,169.81,176.33,3626261
SGEN,2021-10-22,172.97,176.1,169.08,171.43,2362607
SGEN,2021-10-15,162.14,174.97,161.0,172.73,3275749
SGEN,2021-10-08,172.74,177.75,158.87,161.86,4918724
SGEN,2021-10-01,160.98,174.93,156.965,173.21,4434009
SGEN,2021-09-24,154.82,170.88,154.82,161.34,4846147
SGEN,2021-09-17,152.83,156.56,148.7,156.21,3270648
SGEN,2021-09-10,151.06,155.56,147.47,151.51,3332580
SGEN,2021-09-03,166.81,170.89,152.1,152.22,3766047
SGEN,2021-08-27,159.99,172.5,158.94,166.81,3114367
SGEN,2021-08-20,156.35,161.86,153.59,159.3,2454882
SGEN,2021-08-13,155.66,160.72,153.87,156.44,2692496
SGEN,2021-08-06,153.38,165.1502,150.99,160.99,4142562
SGEN,2021-07-30,145.0,157.37,139.08,153.39,4695566
SGEN,2021-07-23,146.15,149.5,141.18,145.6,4239822
SGEN,2021-07-16,148.28,149.88,141.0,146.39,3285223
SGEN,2021-07-09,156.58,157.08,146.75,148.5,3401658
SGEN,2021-07-02,158.66,161.93,155.02,157.27,2805780
SGEN,2021-06-25,156.32,160.48,154.68,157.18,3199915
SGEN,2021-06-18,157.48,157.95,148.17,156.31,3281879
SGEN,2021-06-11,147.25,159.31,147.13,156.58,3363331
SGEN,2021-06-04,155.8,157.0,141.46,148.3,3713967
SGEN,2021-05-28,154.93,155.85,149.03,155.35,3606175
SGEN,2021-05-21,145.94,156.91,144.91,153.34,5026643
SGEN,2021-05-14,138.53,148.86,133.51,147.5,4871911
SGEN,2021-05-07,142.65,146.95,133.2,139.49,4894426
SGEN,2021-04-30,147.58,148.55,134.1,143.76,5070255
SGEN,2021-04-23,146.08,148.0263,143.0,147.23,3688777
SGEN,2021-04-16,142.31,151.905,138.73,145.5,4986401
SGEN,2021-04-09,142.91,148.21,140.83,142.85,3356948
SGEN,2021-04-01,139.64,145.5,136.42,143.4,4394763
SGEN,2021-03-26,146.65,150.28,134.51,139.67,6094626
SGEN,2021-03-19,151.42,153.0,143.65,146.62,5702036
SGEN,2021-03-12,147.46,156.15,146.7,150.73,5549072
SGEN,2021-03-05,152.21,154.98,141.5,149.35,7180523
SGEN,2021-02-26,155.86,159.3499,148.16,151.11,5994437
SGEN,2021-02-19,166.0,168.12,155.82,157.75,4517368
SGEN,2021-02-12,180.0,184.76,158.5968,165.84,8474628
SGEN,2021-02-05,162.75,199.0,159.13,190.61,6824834
SGEN,2021-01-29,184.58,187.89,160.2,164.27,7185666
SGEN,2021-01-22,187.86,193.43,181.83,182.75,3098014
SGEN,2021-01-15,177.75,186.6,174.01,185.75,3897550
SGEN,2021-01-08,174.7,180.46,165.69,177.66,5939540
SIRI,2023-10-06,4.48,4.55,4.2,4.32,75779820
SIRI,2023-09-29,4.0,4.92,3.48,4.52,170712500
SIRI,2023-09-22,4.02,4.25,4.01,4.03,60996341
SIRI,2023-09-15,4.24,4.36,3.93,3.99,134661551
SIRI,2023-09-08,4.48,4.51,4.13,4.26,47441074
SIRI,2023-09-01,4.08,4.61,4.04,4.5,62534336
SIRI,2023-08-25,4.42,4.51,3.99,4.04,67422014
SIRI,2023-08-18,4.72,4.815,4.46,4.49,48061258
SIRI,2023-08-11,4.82,5.18,4.61,4.75,63332044
SIRI,2023-08-04,5.21,5.65,4.69,4.83,99091676
SIRI,2023-07-28,6.77,6.94,4.7,5.11,156782704
SIRI,2023-07-21,4.71,7.95,4.65,7.08,336782042
SIRI,2023-07-14,4.5,4.92,4.45,4.75,73290473
SIRI,2023-07-07,4.56,4.645,4.4,4.45,49405998
SIRI,2023-06-30,3.83,4.55,3.8,4.53,104510937
SIRI,2023-06-23,3.95,3.9699,3.65,3.83,84194697
SIRI,2023-06-16,3.79,3.98,3.67,3.94,113093956
SIRI,2023-06-09,3.58,3.92,3.57,3.81,78722255
SIRI,2023-06-02,3.53,3.76,3.48,3.58,77529894
SIRI,2023-05-26,3.55,3.6,3.45,3.53,66102509
SIRI,2023-05-19,3.55,3.69,3.5,3.53,65896200
SIRI,2023-05-12,3.73,3.755,3.35,3.55,98694964
SIRI,2023-05-05,3.8,3.86,3.55,3.73,67807268
SIRI,2023-04-28,3.82,3.85,3.32,3.8,90492817
SIRI,2023-04-21,3.98,4.03,3.78,3.84,66425214
SIRI,2023-04-14,3.97,4.14,3.94,3.96,62189760
SIRI,2023-04-06,3.97,4.02,3.74,3.99,56261098
SIRI,2023-03-31,3.79,4.02,3.715,3.97,83177986
SIRI,2023-03-24,3.64,3.81,3.55,3.77,89263099
SIRI,2023-03-17,3.67,3.785,3.43,3.64,111743399
SIRI,2023-03-10,4.22,4.33,3.64,3.67,115415570
SIRI,2023-03-03,4.41,4.47,4.215,4.25,67664518
SIRI,2023-02-24,4.56,4.58,4.32,4.39,55271388
SIRI,2023-02-17,4.71,4.74,4.55,4.6,85312394
SIRI,2023-02-10,5.2,5.21,4.68,4.72,108184606
SIRI,2023-02-03,5.87,5.91,5.21,5.215,131780141
SIRI,2023-01-27,5.84,5.95,5.75,5.92,67811882
SIRI,2023-01-20,5.95,6.0,5.77,5.84,50832130
SIRI,2023-01-13,5.935,6.0,5.86,5.96,46285455
SIRI,2023-01-06,5.84,5.99,5.72,5.99,58341325
SIRI,2022-12-30,5.88,5.91,5.73,5.84,41912604
SIRI,2022-12-23,6.0,6.01,5.76,5.84,60656675
SIRI,2022-12-16,6.09,6.26,5.91,5.96,88417864
SIRI,2022-12-09,6.18,6.23,6.09,6.11,59751197
SIRI,2022-12-02,6.475,6.535,6.24,6.24,78405716
SIRI,2022-11-25,6.41,6.8,6.38,6.49,36213539
SIRI,2022-11-18,6.445,6.515,6.27,6.39,82999801
SIRI,2022-11-11,6.18,6.47,6.18,6.44,79057644
SIRI,2022-11-04,6.175,6.24,6.0,6.16,103731585
SIRI,2022-10-28,6.23,6.395,6.07,6.17,70800431
SIRI,2022-10-21,6.13,6.37,6.08,6.19,69317515
SIRI,2022-10-14,5.88,6.215,5.875,6.05,77333016
SIRI,2022-10-07,5.75,6.0,5.71,5.87,71028333
SIRI,2022-09-30,5.8,5.965,5.71,5.71,72866323
SIRI,2022-09-23,5.97,6.05,5.79,5.81,67434592
SIRI,2022-09-16,6.31,6.325,5.88,5.97,101681213
SIRI,2022-09-09,6.095,6.28,5.97,6.27,63195209
SIRI,2022-09-02,6.15,6.21,6.06,6.07,79940766
SIRI,2022-08-26,6.355,6.36,6.16,6.17,61872468
SIRI,2022-08-19,6.73,6.775,6.35,6.4,67578420
SIRI,2022-08-12,6.58,6.85,6.56,6.78,61609486
SIRI,2022-08-05,6.61,6.78,6.56,6.58,78696199
SIRI,2022-07-29,6.49,6.7,6.32,6.68,88462375
SIRI,2022-07-22,6.34,6.59,6.32,6.46,78424469
SIRI,2022-07-15,6.28,6.35,6.13,6.35,69581510
SIRI,2022-07-08,6.12,6.31,6.07,6.31,47868044
SIRI,2022-07-01,6.22,6.33,6.04,6.21,68843471
SIRI,2022-06-24,5.91,6.21,5.855,6.19,80742441
SIRI,2022-06-17,6.06,6.09,5.69,5.85,134592350
SIRI,2022-06-10,6.3,6.33,6.09,6.1,71207443
SIRI,2022-06-03,6.37,6.41,6.2,6.27,69891811
SIRI,2022-05-27,6.195,6.41,6.06,6.38,81128593
SIRI,2022-05-20,6.14,6.225,5.99,6.16,85720209
SIRI,2022-05-13,6.02,6.21,5.94,6.14,135762093
SIRI,2022-05-06,6.06,6.24,5.95,6.07,104182527
SIRI,2022-04-29,6.27,6.38,5.95,6.0,144104763
SIRI,2022-04-22,6.34,6.48,6.245,6.25,73217393
SIRI,2022-04-14,6.5,6.62,6.445,6.46,43245497
SIRI,2022-04-08,6.59,6.77,6.46,6.5,67040424
SIRI,2022-04-01,6.53,6.7756,6.5,6.59,94613584
SIRI,2022-03-25,6.25,6.59,6.2,6.56,86051933
SIRI,2022-03-18,6.17,6.33,6.09,6.33,109934519
SIRI,2022-03-11,6.14,6.57,6.02,6.19,178751517
SIRI,2022-03-04,6.13,6.23,6.06,6.17,83869799
SIRI,2022-02-25,6.04,6.21,5.89,6.16,89127270
SIRI,2022-02-18,6.25,6.305,5.975,6.03,106115528
SIRI,2022-02-11,6.78,6.88,6.2,6.22,99699716
SIRI,2022-02-04,6.18,6.82,6.18,6.78,161798378
SIRI,2022-01-28,6.0,6.23,5.92,6.19,122772314
SIRI,2022-01-21,6.13,6.19,6.0,6.01,65296703
SIRI,2022-01-14,6.19,6.41,6.09,6.18,86337442
SIRI,2022-01-07,6.325,6.4,6.115,6.2,107517303
SIRI,2021-12-31,6.45,6.52,6.35,6.35,67552104
SIRI,2021-12-23,6.33,6.46,6.29,6.43,50017271
SIRI,2021-12-17,6.28,6.45,6.2525,6.38,86080180
SIRI,2021-12-10,6.29,6.42,6.13,6.28,89329053
SIRI,2021-12-03,6.24,6.35,6.01,6.21,114138074
SIRI,2021-11-26,6.155,6.27,6.065,6.17,61989369
SIRI,2021-11-19,6.6,6.71,6.08,6.19,90096609
SIRI,2021-11-12,6.42,6.67,6.37,6.61,71782517
SIRI,2021-11-05,6.09,6.65,6.08,6.41,102028773
SIRI,2021-10-29,6.05,6.14,5.94,6.09,81970369
SIRI,2021-10-22,6.01,6.23,5.96,6.07,82202525
SIRI,2021-10-15,6.06,6.115,5.93,6.02,70333094
SIRI,2021-10-08,6.11,6.295,6.05,6.06,75678941
SIRI,2021-10-01,6.05,6.22,6.03,6.12,76439890
SIRI,2021-09-24,6.09,6.11,5.95,6.06,74427127
SIRI,2021-09-17,6.02,6.14,5.99,6.08,98563526
SIRI,2021-09-10,6.3,6.32,6.0,6.0,51703706
SIRI,2021-09-03,6.25,6.38,6.21,6.33,66161838
SIRI,2021-08-27,6.28,6.38,6.175,6.25,59232795
SIRI,2021-08-20,6.01,6.305,6.01,6.3,78923828
SIRI,2021-08-13,6.4807,6.49,6.0,6.03,128049260
SIRI,2021-08-06,6.49,6.55,6.38,6.5,62698767
SIRI,2021-07-30,6.45,6.82,6.28,6.47,131033761
SIRI,2021-07-23,6.39,6.64,6.3029,6.43,77901483
SIRI,2021-07-16,6.55,6.565,6.38,6.39,62681889
SIRI,2021-07-09,6.638,6.66,6.41,6.56,40314193
SIRI,2021-07-02,6.53,6.63,6.45,6.63,65829847
SIRI,2021-06-25,6.36,6.53,6.27,6.52,98785592
SIRI,2021-06-18,6.73,6.88,6.26,6.3,103154956
SIRI,2021-06-11,6.47,7.29,6.455,6.74,171116577
SIRI,2021-06-04,6.3,6.5,6.25,6.47,87680419
SIRI,2021-05-28,6.05,6.33,5.95,6.25,136084740
SIRI,2021-05-21,5.9,6.01,5.76,5.95,89485429
SIRI,2021-05-14,6.04,6.08,5.75,5.91,96900913
SIRI,2021-05-07,6.1479,6.15,5.95,6.04,91453193
SIRI,2021-04-30,6.34,6.43,5.96,6.1,129535588
SIRI,2021-04-23,6.34,6.43,6.23,6.38,89995293
SIRI,2021-04-16,6.3,6.34,6.16,6.31,85112341
SIRI,2021-04-09,6.27,6.38,6.25,6.35,81807169
SIRI,2021-04-01,6.19,6.28,6.08,6.27,72954689
SIRI,2021-03-26,6.17,6.42,6.08,6.22,121463497
SIRI,2021-03-19,6.18,6.4,6.06,6.08,136640651
SIRI,2021-03-12,5.88,6.2,5.86,6.16,121718783
SIRI,2021-03-05,5.89,6.04,5.76,5.89,115025530
SIRI,2021-02-26,6.005,6.095,5.81,5.85,136009068
SIRI,2021-02-19,6.09,6.11,5.92,6.01,86734069
SIRI,2021-02-12,6.14,6.19,5.99,6.09,138699735
SIRI,2021-02-05,6.35,6.4,5.98,6.105,155799771
SIRI,2021-01-29,5.97,8.14,5.96,6.26,343501278
SIRI,2021-01-22,5.83,6.04,5.8,5.97,94441676
SIRI,2021-01-15,5.93,6.02,5.75,5.8,158443330
SIRI,2021-01-08,6.39,6.53,5.91,5.91,195637112
SBUX,2023-10-06,91.05,93.34,89.21,92.85,33791399
SBUX,2023-09-29,92.89,93.47,90.2099,91.27,28073482
SBUX,2023-09-22,96.3,96.97,93.03,93.68,27088069
SBUX,2023-09-15,95.65,97.78,95.195,96.23,31222657
SBUX,2023-09-08,97.52,97.81,94.75,95.28,22002115
SBUX,2023-09-01,95.94,99.72,95.83,98.0,25195151
SBUX,2023-08-25,97.32,97.565,93.71,95.48,30283086
SBUX,2023-08-18,100.48,101.215,95.79,97.23,19539549
SBUX,2023-08-11,101.42,102.37,99.47,100.99,23800196
SBUX,2023-08-04,101.31,104.46,99.29,100.68,39411595
SBUX,2023-07-28,102.875,103.77,100.535,101.25,27637861
SBUX,2023-07-21,100.83,103.55,99.8605,102.82,42630103
SBUX,2023-07-14,96.3,102.1999,96.23,101.61,29989705
SBUX,2023-07-07,98.73,99.57,95.55,96.05,24700139
SBUX,2023-06-30,98.34,99.4575,97.3,99.06,29028399
SBUX,2023-06-23,101.86,102.49,97.52,98.34,35912644
SBUX,2023-06-16,97.96,102.51,97.52,101.87,39283326
SBUX,2023-06-09,100.04,100.87,96.92,97.96,33913142
SBUX,2023-06-02,98.89,99.66,96.52,99.5,29849626
SBUX,2023-05-26,105.52,105.7,97.73,98.53,35858884
SBUX,2023-05-19,106.11,107.1481,104.945,105.51,23014365
SBUX,2023-05-12,107.47,108.12,104.83,106.12,24305321
SBUX,2023-05-05,114.252,115.48,103.8,107.21,57182734
SBUX,2023-04-28,108.19,114.31,108.0401,114.29,36338712
SBUX,2023-04-21,107.958,109.23,106.19,108.19,23518823
SBUX,2023-04-14,103.545,108.17,103.07,107.47,20709215
SBUX,2023-04-06,104.06,105.7,103.35,104.68,16036389
SBUX,2023-03-31,98.918,104.28,98.08,104.13,26661350
SBUX,2023-03-24,99.1,101.48,97.19,98.34,27090547
SBUX,2023-03-17,98.91,100.71,97.28,98.7,37639129
SBUX,2023-03-10,104.45,105.94,99.025,99.38,25813302
SBUX,2023-03-03,102.33,104.6921,100.905,104.55,25464155
SBUX,2023-02-24,105.5,105.95,100.82,101.6,25839264
SBUX,2023-02-17,107.45,109.1,106.23,107.1,25835357
SBUX,2023-02-10,104.0,107.38,103.3,107.09,30064234
SBUX,2023-02-03,108.26,110.83,103.04,104.3,43591606
SBUX,2023-01-27,105.04,109.76,104.4,109.02,30429824
SBUX,2023-01-20,106.95,107.595,103.885,105.04,24862354
SBUX,2023-01-13,106.52,107.3,104.17,107.23,30354433
SBUX,2023-01-06,100.56,107.0,99.47,106.69,29993516
SBUX,2022-12-30,98.57,100.65,98.2099,99.2,15858897
SBUX,2022-12-23,98.43,99.07,96.17,98.27,24572485
SBUX,2022-12-16,101.13,105.2,98.02,98.83,39594691
SBUX,2022-12-09,103.39,104.24,101.06,101.79,35327822
SBUX,2022-12-02,98.99,105.54,98.2,105.05,40051743
SBUX,2022-11-25,96.99,100.08,96.7,99.56,18163090
SBUX,2022-11-18,97.13,99.53,95.1,97.95,31494650
SBUX,2022-11-11,91.67,98.67,89.28,97.38,44839728
SBUX,2022-11-04,86.6,93.6,82.97,91.86,50331868
SBUX,2022-10-28,86.9,88.23,82.43,87.1,54973744
SBUX,2022-10-21,87.9,90.465,86.47,88.61,31842531
SBUX,2022-10-14,87.01,90.7,84.71,86.37,29818373
SBUX,2022-10-07,84.75,90.9,83.8,87.03,34203172
SBUX,2022-09-30,84.31,87.48,83.17,84.26,38682087
SBUX,2022-09-23,90.885,92.55,83.225,84.17,38735216
SBUX,2022-09-16,89.77,93.48,86.07,91.31,72473195
SBUX,2022-09-09,83.07,89.95,81.67,88.69,35759976
SBUX,2022-09-02,83.2,85.77,82.5524,82.94,36302161
SBUX,2022-08-26,85.382,87.99,83.96,84.06,25772790
SBUX,2022-08-19,88.11,89.93,86.55,86.92,22039126
SBUX,2022-08-12,86.15,88.395,84.46,88.31,24205491
SBUX,2022-08-05,84.19,88.275,83.62,85.73,39405882
SBUX,2022-07-29,83.59,84.98,80.0,84.78,30217993
SBUX,2022-07-22,80.03,84.43,80.0,83.59,33547508
SBUX,2022-07-15,78.85,80.21,75.73,79.62,24731043
SBUX,2022-07-08,78.02,80.475,77.3604,79.28,22065089
SBUX,2022-07-01,78.0,79.89,74.87,79.26,37187027
SBUX,2022-06-24,73.06,78.15,72.03,78.11,39174682
SBUX,2022-06-17,73.09,75.27,70.35,71.87,44571922
SBUX,2022-06-10,79.7,81.2999,75.66,75.67,39878360
SBUX,2022-06-03,76.97,79.9,75.85,79.05,51597896
SBUX,2022-05-27,73.73,76.72,71.265,76.71,45753281
SBUX,2022-05-20,74.945,75.44,70.33,73.39,61601819
SBUX,2022-05-13,75.24,76.55,68.39,75.6,72684520
SBUX,2022-05-06,75.25,82.87,73.38,76.52,88287917
SBUX,2022-04-29,77.38,78.08,74.48,74.64,45484368
SBUX,2022-04-22,79.04,81.54,77.7808,77.92,43228144
SBUX,2022-04-14,80.88,81.74,79.245,79.5,35267346
SBUX,2022-04-08,87.89,88.46,81.34,81.52,64088184
SBUX,2022-04-01,87.48,92.63,86.753,91.49,40888652
SBUX,2022-03-25,89.605,89.72,85.56,87.45,41052460
SBUX,2022-03-18,82.315,90.09,78.92,89.6,84034301
SBUX,2022-03-11,90.04,90.05,82.54,82.73,58578482
SBUX,2022-03-04,91.29,93.5,89.445,90.03,40180915
SBUX,2022-02-25,93.595,94.04,87.25,92.58,34591896
SBUX,2022-02-18,93.75,95.55,92.42,93.34,35007124
SBUX,2022-02-11,95.35,97.972,93.36,93.73,39387326
SBUX,2022-02-04,97.03,99.15,93.83,95.0,53157035
SBUX,2022-01-28,94.75,98.64,93.79,97.21,57111137
SBUX,2022-01-21,99.17,99.36,95.47,96.31,55592638
SBUX,2022-01-14,106.615,107.01,99.09,100.12,56786710
SBUX,2022-01-07,116.47,117.8,107.475,107.57,39874708
SBUX,2021-12-31,112.6,117.48,112.39,116.97,20235475
SBUX,2021-12-23,107.07,112.91,106.61,112.37,17999010
SBUX,2021-12-17,116.16,116.83,108.22,108.63,41501512
SBUX,2021-12-10,112.01,117.19,111.71,116.73,34649726
SBUX,2021-12-03,111.36,113.35,108.55,111.24,38942348
SBUX,2021-11-26,111.11,114.26,109.251,110.66,25048761
SBUX,2021-11-19,112.12,113.65,109.77,110.78,32863831
SBUX,2021-11-12,116.52,117.47,110.535,111.72,36532680
SBUX,2021-11-05,107.225,117.33,107.2,116.91,49989458
SBUX,2021-10-29,114.74,115.57,104.02,106.07,51209635
SBUX,2021-10-22,111.44,115.1127,110.96,114.55,25483543
SBUX,2021-10-15,112.89,113.56,109.41,111.45,25719963
SBUX,2021-10-08,112.43,113.08,109.48,111.22,25452622
SBUX,2021-10-01,113.612,114.67,110.31,112.92,25908861
SBUX,2021-09-24,111.3542,114.86,110.38,114.11,25639026
SBUX,2021-09-17,119.89,120.15,113.12,113.41,37918008
SBUX,2021-09-10,117.09,120.76,115.47,119.34,21043204
SBUX,2021-09-03,115.61,118.36,114.63,117.19,21200847
SBUX,2021-08-27,114.71,115.99,113.86,115.12,20956836
SBUX,2021-08-20,116.6932,117.73,113.61,114.63,24020611
SBUX,2021-08-13,118.99,119.02,115.4,116.76,29585420
SBUX,2021-08-06,122.0265,122.98,117.5201,119.05,29817626
SBUX,2021-07-30,125.74,126.16,121.1,121.43,34679900
SBUX,2021-07-23,117.54,126.32,114.33,125.97,32333445
SBUX,2021-07-16,117.75,120.825,117.39,118.73,28407009
SBUX,2021-07-09,115.08,117.77,114.32,117.47,18696721
SBUX,2021-07-02,112.93,115.3,111.27,114.97,24629200
SBUX,2021-06-25,110.0,113.22,109.68,113.04,28775542
SBUX,2021-06-18,112.78,113.225,109.2615,109.7,23169607
SBUX,2021-06-11,111.98,112.83,110.86,112.56,19412972
SBUX,2021-06-04,114.558,114.6237,110.15,111.99,19553333
SBUX,2021-05-28,111.798,114.35,111.52,113.88,26288149
SBUX,2021-05-21,111.22,112.22,108.88,110.92,26188205
SBUX,2021-05-14,114.57,116.085,109.155,111.2,36336127
SBUX,2021-05-07,115.18,116.74,113.1,114.34,24973380
SBUX,2021-04-30,116.95,117.25,111.61,114.49,43394620
SBUX,2021-04-23,118.17,118.98,115.225,117.56,25253892
SBUX,2021-04-16,113.02,118.5,112.77,118.34,24166694
SBUX,2021-04-09,109.91,113.96,109.87,113.18,28413517
SBUX,2021-04-01,109.01,111.6199,106.59,109.38,21991408
SBUX,2021-03-26,106.4,110.0,104.06,109.9,33310872
SBUX,2021-03-19,107.89,112.34,105.825,106.34,57881480
SBUX,2021-03-12,104.8,109.07,104.23,107.81,24734209
SBUX,2021-03-05,108.6,110.47,102.75,105.2,31033577
SBUX,2021-02-26,102.99,109.48,99.93,108.03,44016597
SBUX,2021-02-19,104.88,106.59,103.22,103.37,18854759
SBUX,2021-02-12,106.42,106.9,104.72,105.3,19354009
SBUX,2021-02-05,96.99,107.5399,96.92,106.48,32965512
SBUX,2021-01-29,103.745,105.21,95.92,96.81,47414952
SBUX,2021-01-22,102.7969,105.85,101.34,103.91,23328329
SBUX,2021-01-15,105.1,105.64,101.21,102.33,23409985
SBUX,2021-01-08,107.66,107.75,102.1401,105.67,29707595
SNPS,2023-10-06,461.19,476.985,448.255,473.26,3675547
SNPS,2023-09-29,445.8,471.94,440.62,458.97,4012092
SNPS,2023-09-22,450.19,463.54,444.01,446.85,3217031
SNPS,2023-09-15,459.78,469.699,447.98,451.93,5045743
SNPS,2023-09-08,460.45,471.15,451.085,459.14,3234064
SNPS,2023-09-01,445.8,463.97,440.73,460.45,3062259
SNPS,2023-08-25,427.94,456.82,427.63,442.24,3732263
SNPS,2023-08-18,426.11,451.99,418.5058,426.02,4754884
SNPS,2023-08-11,445.37,448.97,425.435,428.46,2663237
SNPS,2023-08-04,451.0,454.5599,436.7,441.42,3027994
SNPS,2023-07-28,454.0,460.25,445.42,450.9,3623628
SNPS,2023-07-21,454.29,465.67,450.695,454.0,5633621
SNPS,2023-07-14,432.19,457.205,432.02,454.11,4725967
SNPS,2023-07-07,431.52,437.57,425.41,431.29,3189746
SNPS,2023-06-30,420.65,438.35,416.87,435.41,3756903
SNPS,2023-06-23,437.34,441.33,417.77,419.56,7231069
SNPS,2023-06-16,440.0,451.95,437.75,441.19,5335679
SNPS,2023-06-09,448.23,454.085,433.24,438.78,4613753
SNPS,2023-06-02,454.17,468.03,445.84,449.36,8175797
SNPS,2023-05-26,405.76,450.0,390.2,444.73,7233356
SNPS,2023-05-19,368.12,418.4,365.67,408.5,6122696
SNPS,2023-05-12,371.39,373.39,365.46,368.84,3110946
SNPS,2023-05-05,370.76,374.8,366.1,371.56,2998301
SNPS,2023-04-28,375.68,380.85,360.365,371.32,3360937
SNPS,2023-04-21,381.96,384.27,374.62,377.26,2354752
SNPS,2023-04-14,372.97,383.38,371.0,381.68,3222819
SNPS,2023-04-06,385.18,392.79,373.405,375.92,3121409
SNPS,2023-03-31,377.09,386.72,366.04,386.25,4103752
SNPS,2023-03-24,373.8,381.8649,369.51,376.56,4253228
SNPS,2023-03-17,351.3,378.3,350.58,372.53,5213288
SNPS,2023-03-10,367.43,374.31,353.63,355.23,3688930
SNPS,2023-03-03,367.4,368.39,355.53,367.5,3724170
SNPS,2023-02-24,350.66,367.55,347.97,362.28,3865308
SNPS,2023-02-17,361.26,379.76,350.0,354.45,5317319
SNPS,2023-02-10,357.25,371.4,355.82,359.11,3680014
SNPS,2023-02-03,354.27,374.65,349.24,361.44,4289470
SNPS,2023-01-27,342.54,359.87,339.595,357.27,2574208
SNPS,2023-01-20,334.075,346.1,329.89,342.42,2688437
SNPS,2023-01-13,323.33,336.485,323.33,332.97,2926525
SNPS,2023-01-06,323.0,326.31,312.25,320.54,2894595
SNPS,2022-12-30,320.79,324.785,314.92,319.29,1774465
SNPS,2022-12-23,329.69,331.62,315.62,320.21,3825371
SNPS,2022-12-16,325.49,350.45,322.35,329.12,7323092
SNPS,2022-12-09,345.39,345.39,321.26,325.75,4850116
SNPS,2022-12-02,332.24,363.99,320.59,348.17,5371373
SNPS,2022-11-25,325.57,336.31,321.16,332.64,1773776
SNPS,2022-11-18,329.99,340.61,319.98,325.89,3496735
